Oficina Contable, Órgano Gestor, Unidad Tramitadora
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA BENICARLO - GE0003307
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA BENIDORM - GE0003308
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA CASTELLÓN - GE0003309
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA DE CATARROJA - GE0003310
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA DENIA - GE0003311
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA ELCHE - GE0003312
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA ELDA - GE0003313
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA GANDIA - GE0003314
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA MANISES - GE0003315
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA ORIHUELA - GE0003316
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA TORRENT - GE0003317
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA UTIEL - GE0003318
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA VALENCIA CLINICO - GE0003319
INTERVENCION GENERAL - A10006302,CONSELLERIA DE SANIDAD - A10002988,SALUD PUBLICA XATIVA - GE0003320
INTERVENCION GENERAL - A10006302,INSTITUTO VALENCIANO DE SEGURIDAD Y SALUD EN EL TRABAJO (INVASSAT) - A10010297,INVASSAT - VALENCIA - GE0003445
INTERVENCION GENERAL - A10006302,INSTITUTO VALENCIANO DE SEGURIDAD Y SALUD EN EL TRABAJO (INVASSAT) - A10010297,INVASSAT - ALICANTE - GE0003467
INTERVENCION GENERAL - A10006302,INSTITUTO VALENCIANO DE SEGURIDAD Y SALUD EN EL TRABAJO (INVASSAT) - A10010297,INVASSAT - CASTELLON - GE0003468
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,DIRECCION TERRITORIAL DEL SERVEF - ALICANTE - GE0003517
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,DIRECCION TERRITORIAL DEL SERVEF - VALENCIA - GE0003519
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,DIRECCION TERRITORIAL DEL SERVEF- CASTELLON - GE0003518
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO INTEGRADO PUBLICO DE FORMACION PROFESIONAL - CATARROJA - GE0003524
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO SERVEF DE FORMACION - ALICANTE - GE0003525
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO SERVEF DE FORMACION - ELDA - GE0003527
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO SERVEF DE FORMACION - ELX/ELCHE - GE0003529
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO SERVEF DE FORMACION - ORIHUELA - GE0003526
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO SERVEF DE FORMACION - PICANYA - GE0003528
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,SERVICIOS GENERALES DEL SERVEF - GE0003522
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,SUBDIRECCION GENERAL DE EMPLEO - GE0003523
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,SUBDIRECCION GENERAL DE FORMACIO PROFESIONAL PARA EL EMPLEO - GE0003521
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,SUBDIRECCION GENERAL DE INSERCION LABORAL - GE0003520
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO INTEGRADO PUBLICO DE FORMACION PROFESIONAL - BENICARLO - GE0003538
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO SERVEF DE FORMACION - ALDAYA - GE0003532
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO SERVEF DE FORMACION - CASTELLON - GE0003537
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO SERVEF DE FORMACION - GANDIA - GE0003536
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO SERVEF DE FORMACION - ONTINYENT - GE0003539
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO SERVEF DE FORMACION - PATERNA - GE0003534
INTERVENCION GENERAL - A10006302,SERVICIO VALENCIANO DE EMPLEO Y FORMACIÓN (SERVEF) - A10004034,CENTRO SERVEF DE FORMACION - VALENCIA-NORTE - GE0003531
SECRETARÍA-INTERVENCIÓN - L01462628,ALCALDÍA - L01462628,ALCALDÍA - L01462628
OC L01462536 - L01462536,OG L01462536 - L01462536,UT L01462536 - L01462536
Intervención - L01280549,Alcaldía - L01280549,Intervención - L01280549
AYUNTAMIENTO DE ALGEMESI - L01460291,AYUNTAMIENTO DE ALGEMESI - L01460291,AYUNTAMIENTO DE ALGEMESI - L01460291
Intervención - L01451357,Intervención - L01451357,Intervención - L01451357
Ayuntamiento de Castromembibre - L01470421,Ayuntamiento de Catromembibre - L01470421,Ayuntamiento de Castromembibre - L01470421
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,DIRECCIÓN GENERAL DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES - A03003832
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SECRETARÍA GENERAL TÉCNICA - A03003828
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE ASESORAMIENTO JURÍDICO ADMINISTRATIVO - A03003913
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE CONTRATACIÓN - A03003914
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE ASUNTOS GENERALES - A03003927
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE ASUNTOS ECONÓMICOS - A03003928
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,DIRECCIÓN GENERAL DE ECONOMÍA E INNOVACIÓN - A03003829
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE ECONOMÍA - A03003915
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE I + D + I - A03003916
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE TELECOMUNICACIONES - A03003917
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,DIRECCIÓN GENERAL DE TRABAJO - A03003830
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE ORDENACIÓN LABORAL - A03003918
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE RELACIONES LABORALES - A03003919
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,DIRECCIÓN GENERAL DE COMERCIO Y TURISMO - A03003831
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE PROMOCIÓN Y DESARROLLO COMERCIAL - A03003920
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE ORDENACIÓN COMERCIAL - A03003921
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE EMPRENDEDORES - A03003922
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE TURISMO - A03003923
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE INFRAESTRUCTURAS TIC - A03003924
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE DESARROLLO DE APLICACIONES - A03003925
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE SEGURIDAD - A03003926
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE PROCESOS ADMINISTRATIVOS - A03003929
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE ATENCIÓN CIUDADANA - A03003930
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,DIRECCIÓN GENERAL DE MINERÍA Y ENERGÍA - A03003833
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE PROMOCIÓN Y DESARROLLO MINERO - A03003931
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE SEGURIDAD MINERA - A03003932
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE AUTORIZACIONES ENERGÉTICAS - A03003933
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE ENERGÍAS RENOVABLES Y EFICIENCIA ENERGÉTICA - A03003934
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,DIRECCIÓN GENERAL DE INDUSTRIA - A03003834
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE INDUSTRIA - A03003935
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE ECONOMÍA Y EMPLEO - A03002954,SERVICIO DE FLUIDOS Y METROLOGÍA - A03003936
INTERVENCIÓN GENERAL - A03003824,PRESIDENCIA DEL GOBIERNO DEL PRINCIPADO DE ASTURIAS - A03002951,SECRETARÍA GENERAL TÉCNICA - A03003818
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,SECRETARÍA GENERAL TÉCNICA - A03003818
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,SERVICIO JURÍDICO DEL PRINCIPADO DE ASTURIAS - A03003878
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,SERVICIO DE PUBLICACIONES, ARCHIVOS ADMINISTRATIVOS Y DOCUMENTACIÓN - A03003879
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,SECRETARIADO DEL GOBIERNO - A03003909
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,SERVICIO DE ASUNTOS GENERALES - A03003910
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,DIRECCIÓN GENERAL DE JUSTICIA E INTERIOR - A03003819
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,SERVICIO DE RELACIONES CON LA ADMINISTRACIÓN DE JUSTICI - A03003880
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,SERVICIO DE JUSTICIA DEL MENOR - A03003881
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,SERVICIO DE INTERIOR - A03003882
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,SERVICIO DE JUEGO - A03003883
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,DIRECCIÓN GENERAL DE EMIGRACIÓN - A03003820
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,SERVICIO DE EMIGRACIÓN - A03003884
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,DIRECCIÓN GENERAL DEL INSTITUTO ASTURIANO DE LA MUJER Y POLÍTICAS DE JUVENTUD - A03003821
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,INSTITUTO ASTURIANO DE LA MUJER - A03003885
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE PRESIDENCIA - A03002952,INSTITUTO ASTURIANO DE LA JUVENTUD - A03003886
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SECRETARÍA GENERAL TÉCNICA - A03003849
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE ASUNTOS GENERALES - A03003969
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE TRAMITACIÓN Y SEGUIMIENTO PRESUPUESTARIO - A03003970
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE CONTRATACIÓN - A03003971
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE EXPROPIACIONES - A03003972
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,DIRECCIÓN GENERAL DE INFRAESTRUCTURAS - A03003850
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE PROGRAMACIÓN Y SEGURIDAD VIAL - A03003973
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE CONSTRUCCIÓN DE CARRETERAS - A03003974
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS - A03003975
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE PUERTOS E INFRAESTRUCTURAS DEL TRANSPORTE - A03003976
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,DIRECCIÓN GENERAL DE TRANSPORTES Y MOVILIDAD - A03003851
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE TRANSPORTES - A03003977
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE GESTIÓN Y DISCIPLINA URBANÍSTICA - A03003978
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SECRETARÍA DE LA COMISIÓN DE URBANISMO Y ORDENACIÓN DEL TERRITORIO DEL PRINC - A03003979
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,CENTRO DE CARTOGRAFÍA - A03003980
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,DIRECCIÓN GENERAL DE ORDENACIÓN DEL TERRITORIO Y URBANISMO - A03003852
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,DIRECCIÓN GENERAL DE CALIDAD AMBIENTAL - A03003853
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE OBRAS HIDRÁULICAS Y RESTAURACIÓN AMBIENTAL - A03003860
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE PREVENCIÓN AMBIENTAL Y CAMBIO CLIMÁTICO - A03003861
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE RESIDUOS - A03003862
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE CALIDAD DEL AGUA Y DEL AIRE - A03003998
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE FOMENTO, ORDENACIÓN DEL TERRITORIO Y MEDIO AMBIENTE - A03002959,SERVICIO DE PLANIFICACIÓN HIDRÁULICA - A03003999
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SECRETARÍA GENERAL TÉCNICA - A03003854
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DE ASUNTOS GENERALES - A03003863
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO PRESUPUESTARIO Y DE APOYO AL ORGANISMO PAGADOR - A03003864
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,UNIDAD DE AUDITORÍA INTERNA AL ORGANISMO PAGADOR - A03003865
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DE COORDINACIÓN DE OFICINAS COMARCALES - A03003866
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,DIRECCIÓN GENERAL DE GANADERÍA - A03003855
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DE SANIDAD Y PRODUCCIÓN ANIMAL - A03003867
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DE GESTIÓN DE AYUDAS A EXPLOTACIONES - A03003868
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DE LABORATORIO DE SANIDAD ANIMAL - A03003869
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,DIRECCIÓN GENERAL DE DESARROLLO RURAL Y AGROALIMENTACIÓN - A03003856
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DE DESARROLLO AGROALIMENTARIO - A03003870
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DE PROGRAMACIÓN Y DIVERSIFICACIÓN RURAL - A03003871
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,DIRECCIÓN GENERAL DE POLÍTICA FORESTAL - A03003857
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DE INFRAESTRUCTURAS FORESTALES Y AGRARIAS - A03003872
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DE MONTES - A03003873
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,DIRECCIÓN GENERAL DE RECURSOS NATURALES - A03003858
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DE CAZA Y PESCA - A03003874
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DEL MEDIO NATURAL - A03003875
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,DIRECCIÓN GENERAL DE PESCA MARÍTIMA - A03003859
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DE ORDENACIÓN PESQUERA - A03003876
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE AGROGANADERÍA Y RECURSOS AUTÓCTONOS - A03002960,SERVICIO DE ESTRUCTURAS PESQUERAS - A03003877
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SECRETARÍA GENERAL TÉCNICA - A03003836
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE INSPECCIÓN EDUCATIVA - A03003937
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE ASUNTOS GENERALES - A03003938
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE CONTRATACIÓN - A03003939
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE RÉGIMEN JURÍDICO Y NORMATIVA - A03003940
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE GESTIÓN ECONÓMICA - A03003941
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE APOYO TÉCNICO - A03003942
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,VICECONSEJERÍA DE CULTURA Y DEPORTE - A03003837
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE PROMOCIÓN CULTURAL, ARCHIVOS, MUSEOS Y BIBLIOTECAS - A03003943
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL - A03003944
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE PATRIMONIO CULTURAL - A03004012
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,MUSEO ARQUEOLÓGICO DE ASTURIAS - A03004013
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,DIRECCIÓN GENERAL DE POLÍTICA LINGÜÍSTICA - A03003945
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE POLÍTICA LINGÜÍSTICA - A03004014
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,DIRECCIÓN GENERAL DE DEPORTE - A03003946
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE PLANIFICACIÓN Y PROMOCIÓN DEL DEPORTE - A03004015
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,DIRECCIÓN GENERAL DE PERSONAL DOCENTE Y PLANIFICACIÓN EDUCATIVA - A03003838
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE PLANTILLAS Y COSTES DE PERSONAL - A03003947
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE GESTIÓN ADMINISTRATIVA - A03003948
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE RELACIONES LABORALES - A03003949
INTERVENCIÓN GENERAL - A03003824,CONSEJERÍA DE EDUCACIÓN, CULTURA Y DEPORTE - A03003816,SERVICIO DE CENTROS - A03003950
